Compound name,Compoundid,Gene Symbol,ncbitaxid,RelationSign
beta-alanine betaine,CP00154678,PTGDR2,9606,associate
beta-alanine betaine,CP00154678,BCHE,9606,associate
beta-alanine betaine,CP00154678,PPARD,9606,associate
beta-alanine betaine,CP00154678,GRM3,9606,associate
beta-alanine betaine,CP00154678,TRPA1,9606,associate
beta-alanine betaine,CP00154678,NR1H4,9606,associate
beta-alanine betaine,CP00154678,CA1,9606,associate
beta-alanine betaine,CP00154678,LDHB,9606,associate
beta-alanine betaine,CP00154678,LCK,9606,associate
beta-alanine betaine,CP00154678,FFAR4,9606,associate
beta-alanine betaine,CP00154678,CTDSP1,9606,associate
beta-alanine betaine,CP00154678,KDM4A,9606,associate
beta-alanine betaine,CP00154678,DUSP3,9606,associate
beta-alanine betaine,CP00154678,PPARG,9606,associate
beta-alanine betaine,CP00154678,PABPC1,9606,associate
beta-alanine betaine,CP00154678,PTGDR,9606,associate
beta-alanine betaine,CP00154678,PRMT1,9606,associate
beta-alanine betaine,CP00154678,FYN,9606,associate
beta-alanine betaine,CP00154678,LIMK1,9606,associate
beta-alanine betaine,CP00154678,CES1,9606,associate
beta-alanine betaine,CP00154678,GRIA4,9606,associate
beta-alanine betaine,CP00154678,GRM6,9606,associate
beta-alanine betaine,CP00154678,PTGS2,9606,associate
beta-alanine betaine,CP00154678,GSR,9606,associate
beta-alanine betaine,CP00154678,ECE1,9606,associate
beta-alanine betaine,CP00154678,ACE,9606,associate
beta-alanine betaine,CP00154678,CA4,9606,associate
beta-alanine betaine,CP00154678,PPARA,9606,associate
beta-alanine betaine,CP00154678,DPP8,9606,associate
beta-alanine betaine,CP00154678,TBXAS1,9606,associate
beta-alanine betaine,CP00154678,DNMT1,9606,associate
beta-alanine betaine,CP00154678,PTGER4,9606,associate
beta-alanine betaine,CP00154678,MMP3,9606,associate
beta-alanine betaine,CP00154678,MCOLN3,9606,associate
beta-alanine betaine,CP00154678,PTPN7,9606,associate
beta-alanine betaine,CP00154678,BRSK1,9606,associate
beta-alanine betaine,CP00154678,TGFBR2,9606,associate
beta-alanine betaine,CP00154678,SLCO1B1,9606,associate
beta-alanine betaine,CP00154678,STK4,9606,associate
beta-alanine betaine,CP00154678,VCAM1,9606,associate
beta-alanine betaine,CP00154678,ADCY1,9606,associate
beta-alanine betaine,CP00154678,ADAMTS4,9606,associate
beta-alanine betaine,CP00154678,CFTR,9606,associate
beta-alanine betaine,CP00154678,CYP11B2,9606,associate
beta-alanine betaine,CP00154678,GGPS1,9606,associate
beta-alanine betaine,CP00154678,CACNA1B,9606,associate
beta-alanine betaine,CP00154678,FGF1,9606,associate
beta-alanine betaine,CP00154678,FCER2,9606,associate
beta-alanine betaine,CP00154678,FOLR1,9606,associate
beta-alanine betaine,CP00154678,ALOX5AP,9606,associate
beta-alanine betaine,CP00154678,PDK2,9606,associate
beta-alanine betaine,CP00154678,PHOSPHO1,9606,associate
beta-alanine betaine,CP00154678,TMPRSS11D,9606,associate
beta-alanine betaine,CP00154678,TMPRSS6,9606,associate
beta-alanine betaine,CP00154678,PRKCE,9606,associate
beta-alanine betaine,CP00154678,ITGA4,9606,associate
beta-alanine betaine,CP00154678,SSTR3,9606,associate
beta-alanine betaine,CP00154678,STS,9606,associate
beta-alanine betaine,CP00154678,SSTR5,9606,associate
beta-alanine betaine,CP00154678,WNT3A,9606,associate
beta-alanine betaine,CP00154678,PDE1B,9606,associate
beta-alanine betaine,CP00154678,PLA2G4A,9606,associate
beta-alanine betaine,CP00154678,PLA2G2A,9606,associate
beta-alanine betaine,CP00154678,RELA,9606,associate
beta-alanine betaine,CP00154678,KIF11,9606,associate
beta-alanine betaine,CP00154678,SERPINE1,9606,associate
beta-alanine betaine,CP00154678,TXK,9606,associate
beta-alanine betaine,CP00154678,NAMPT,9606,associate
beta-alanine betaine,CP00154678,CDK8,9606,associate
beta-alanine betaine,CP00154678,CHRNA3,9606,associate
