Compound name,Compound,Gene Symbol,ncbitaxid,RelationSign
choline,CP00000285,MTMR7,60711,associate
choline,CP00000285,mtrr,48698,associate
choline,CP00000285,Mttp,885580,associate
choline,CP00000285,Mttp,885580,inhibit
choline,CP00000285,MUC1,9606,associate
choline,CP00000285,MUC13,9555,associate
choline,CP00000285,MUC4,9606,associate
choline,CP00000285,MUSTN1,8496,associate
choline,CP00000285,mutyh,48698,associate
choline,CP00000285,LOC103148717,48698,associate
choline,CP00000285,MXRA7,9555,associate
choline,CP00000285,Mxra8,10029,associate
choline,CP00000285,Myc,10090,associate
choline,CP00000285,mycbpap,48698,associate
choline,CP00000285,MYCL,9233,associate
choline,CP00000285,LOC103134427,48698,associate
choline,CP00000285,Myh10,885580,associate
choline,CP00000285,MYH9,9606,associate
choline,CP00000285,MYL9,9555,associate
choline,CP00000285,MYNN,9233,associate
choline,CP00000285,Myo15b,10036,associate
choline,CP00000285,MYO18B,9365,associate
choline,CP00000285,myo1b,48698,associate
choline,CP00000285,myo1c,48698,associate
choline,CP00000285,MYO1F,9555,associate
choline,CP00000285,Myo5a,10181,associate
choline,CP00000285,MYO6,60711,associate
choline,CP00000285,Myof,10029,associate
choline,CP00000285,MYOM1,60711,associate
choline,CP00000285,MYOM2,187382,associate
choline,CP00000285,MYOZ1,9555,associate
choline,CP00000285,MZF1,9606,associate
choline,CP00000285,N4BP2L1,9606,associate
choline,CP00000285,NAB1,9233,associate
choline,CP00000285,NACC2,9606,associate
choline,CP00000285,nAChRalpha1,7227,associate
choline,CP00000285,Nae1,10181,associate
choline,CP00000285,Naip2,10090,associate
choline,CP00000285,nanp,48698,associate
choline,CP00000285,Nans,885580,associate
choline,CP00000285,NAP1L1,9606,associate
choline,CP00000285,NAPA,9606,associate
choline,CP00000285,LOC103147381,48698,associate
choline,CP00000285,narf,48698,associate
choline,CP00000285,nars2,48698,associate
choline,CP00000285,nat5,7998,associate
choline,CP00000285,LOC104932474,215358,associate
choline,CP00000285,Nat8f2,10090,associate
choline,CP00000285,nat8l,48698,associate
choline,CP00000285,NBL1,9606,associate
choline,CP00000285,NCAM1,9606,associate
choline,CP00000285,ncapg2,48698,associate
choline,CP00000285,Ncaph,885580,associate
choline,CP00000285,Ncf1,885580,associate
choline,CP00000285,NCF2,60711,associate
choline,CP00000285,ncf4,48698,associate
choline,CP00000285,nckap1l,215358,associate
choline,CP00000285,Ncl,885580,associate
choline,CP00000285,NCOA4,9606,associate
choline,CP00000285,LOC103134574,48698,associate
choline,CP00000285,NCOA7,9555,associate
choline,CP00000285,NCOR1,9606,associate
choline,CP00000285,NDC1,100784,associate
choline,CP00000285,NDRG4,9606,associate
choline,CP00000285,ndufa6,48698,associate
choline,CP00000285,ndufs4,48698,associate
choline,CP00000285,NEB,9365,associate
choline,CP00000285,LOC103156753,48698,associate
choline,CP00000285,NECTIN3,60711,associate
choline,CP00000285,NEDD1,9606,associate
choline,CP00000285,NEDD4,60711,associate
choline,CP00000285,NEDD9,9606,associate
choline,CP00000285,NEFL,9555,associate
choline,CP00000285,neil3,48698,associate
choline,CP00000285,Nek4,885580,associate
choline,CP00000285,NEK5,8496,associate
choline,CP00000285,nek8,215358,associate
choline,CP00000285,NELFA,100784,associate
choline,CP00000285,NELFB,57421,associate
choline,CP00000285,nes,48698,associate
choline,CP00000285,NETO1,9606,associate
choline,CP00000285,Neurl1a,10090,associate
choline,CP00000285,NEUROG2,60711,associate
choline,CP00000285,nexn,48698,associate
choline,CP00000285,Nf1,7227,associate
choline,CP00000285,NFASC,9031,associate
choline,CP00000285,NFATC1,60711,associate
choline,CP00000285,NFATC2,8496,associate
choline,CP00000285,NFATC2IP,60711,associate
choline,CP00000285,NFE2L1,60711,associate
choline,CP00000285,NFE2L2,8839,associate
choline,CP00000285,Nfia,10181,associate
choline,CP00000285,NFIL3,9606,associate
choline,CP00000285,NFIX,9555,associate
choline,CP00000285,NFKB1,60711,associate
choline,CP00000285,NFKBIA,9238,associate
choline,CP00000285,NFKBIE,9606,associate
choline,CP00000285,LOC103130062,48698,associate
choline,CP00000285,NFYB,9606,associate
choline,CP00000285,NFYC,9233,associate
choline,CP00000285,NGEF,54374,associate
choline,CP00000285,NGF,60711,associate
choline,CP00000285,NGF,60711,activate
choline,CP00000285,NGFR,9555,associate
choline,CP00000285,Nhej1,885580,associate
choline,CP00000285,NHS,9365,associate
choline,CP00000285,NHSL1,9555,associate
choline,CP00000285,fam129a,48698,associate
choline,CP00000285,Nid1,885580,associate
choline,CP00000285,NID2,60711,associate
choline,CP00000285,nip7,48698,associate
choline,CP00000285,NIPA1,9606,associate
choline,CP00000285,NIPBL,60711,associate
choline,CP00000285,NKAIN4,57412,associate
choline,CP00000285,NKX2-1,60711,associate
choline,CP00000285,Nkx2-9,10090,associate
choline,CP00000285,NKX6-1,9555,associate
choline,CP00000285,NKX6-2,60711,associate
choline,CP00000285,Nlrp6,10020,associate
choline,CP00000285,nlrx1,48698,associate
choline,CP00000285,Nmb,10029,associate
choline,CP00000285,NME2,60711,associate
choline,CP00000285,nme5,48698,associate
choline,CP00000285,nmnat2,48698,associate
choline,CP00000285,nmt2,48698,associate
choline,CP00000285,Nob1,10029,associate
choline,CP00000285,NOCT,60711,associate
choline,CP00000285,NODAL,60711,associate
choline,CP00000285,nog,48698,associate
choline,CP00000285,Nol3,10029,associate
choline,CP00000285,NOS2,9365,associate
choline,CP00000285,Nos3,885580,inhibit
choline,CP00000285,Nos3,885580,associate
choline,CP00000285,LOC103138289,48698,associate
choline,CP00000285,Nox4,10029,associate
choline,CP00000285,LOC103141939,48698,associate
choline,CP00000285,NPAS1,60711,associate
choline,CP00000285,NPAS3,8496,associate
choline,CP00000285,Npcd,10090,associate
choline,CP00000285,NPDC1,9555,associate
choline,CP00000285,nphp1,48698,associate
choline,CP00000285,NPHP3,9233,associate
choline,CP00000285,nphp4,48698,associate
choline,CP00000285,npm3,48698,associate
choline,CP00000285,nppa,48698,associate
choline,CP00000285,NPPC,57421,associate
choline,CP00000285,nptx2,105023,associate
choline,CP00000285,NPY,60711,associate
choline,CP00000285,Nqo1,10181,associate
choline,CP00000285,Nr0b2,885580,associate
choline,CP00000285,NR1D2,9555,associate
choline,CP00000285,NR1H2,9555,associate
choline,CP00000285,NR1I2,9555,associate
choline,CP00000285,NR2C1,9233,associate
choline,CP00000285,NR2F2,9555,associate
choline,CP00000285,NR3C1,9233,associate
choline,CP00000285,nr3c2,48698,associate
choline,CP00000285,Nr4a2,885580,associate
choline,CP00000285,Nr5a2,885580,associate
choline,CP00000285,LOC103152269,48698,associate
choline,CP00000285,Nras,10029,associate
choline,CP00000285,NRBP1,9233,associate
choline,CP00000285,nrbp2,48698,associate
choline,CP00000285,NRG1,9606,associate
choline,CP00000285,NRIP1,9233,associate
choline,CP00000285,nrm,48698,associate
choline,CP00000285,NRP1,60711,associate
choline,CP00000285,NRXN2,9365,associate
choline,CP00000285,NSG1,9233,associate
choline,CP00000285,Nsun7,885580,associate
choline,CP00000285,nt5dc2,48698,associate
choline,CP00000285,nt5e,48698,associate
choline,CP00000285,Ntn3,10036,associate
choline,CP00000285,NTNG1,175836,associate
choline,CP00000285,NTRK2,9606,associate
choline,CP00000285,NTRK3,9555,associate
choline,CP00000285,NUAK1,9606,associate
choline,CP00000285,NUCB2,9233,associate
choline,CP00000285,nudt18,48698,associate
choline,CP00000285,Nudt19,885580,associate
choline,CP00000285,NUDT7,9606,associate
choline,CP00000285,NUF2,9233,associate
choline,CP00000285,NUP153,61853,associate
choline,CP00000285,NUP155,9606,associate
choline,CP00000285,NUPR1,9606,associate
choline,CP00000285,Nusap1,885580,associate
choline,CP00000285,NUTF2,9606,associate
choline,CP00000285,nxn,48698,associate
choline,CP00000285,LOC103142800,48698,associate
choline,CP00000285,oaz1,8030,associate
choline,CP00000285,Obsl1,10090,associate
choline,CP00000285,OCLN,9555,associate
choline,CP00000285,OCRL,30455,associate
choline,CP00000285,ODC1,9233,associate
choline,CP00000285,mgea5,48698,associate
choline,CP00000285,Ogdh,10029,associate
choline,CP00000285,Ogfod1,885580,associate
choline,CP00000285,OGFOD2,9606,associate
choline,CP00000285,Oit3,885580,associate
choline,CP00000285,OLFML3,9555,associate
choline,CP00000285,Olfr1014,10090,associate
choline,CP00000285,Olfr114,10090,associate
choline,CP00000285,Olfr1148,10090,associate
choline,CP00000285,Olfr1215,10090,associate
choline,CP00000285,Olfr1260,10090,associate
choline,CP00000285,Olfr1383,10090,associate
choline,CP00000285,Olfr1394,10090,associate
choline,CP00000285,Olfr796,10090,associate
choline,CP00000285,OLIG2,60711,associate
choline,CP00000285,OLIG3,9555,associate
choline,CP00000285,onecut1,48698,associate
choline,CP00000285,ONECUT2,60711,associate
choline,CP00000285,OPHN1,188344,associate
choline,CP00000285,ORAI1,9606,associate
choline,CP00000285,ORAI2,9233,associate
choline,CP00000285,ORM1,60711,associate
choline,CP00000285,Orm3,10090,associate
choline,CP00000285,LOC104923231,215358,associate
choline,CP00000285,OSBPL1A,9233,associate
choline,CP00000285,OSBPL6,60711,associate
choline,CP00000285,osbpl7,48698,associate
choline,CP00000285,OSGIN2,9606,associate
choline,CP00000285,LOC103145880,48698,associate
choline,CP00000285,osr2,48698,associate
choline,CP00000285,Otop1,10029,associate
choline,CP00000285,otp,7227,associate
choline,CP00000285,OTUB2,9555,associate
choline,CP00000285,OTUD5,9606,associate
choline,CP00000285,LOC103152463,48698,associate
choline,CP00000285,OTX2,9555,associate
choline,CP00000285,OXCT1,9606,associate
choline,CP00000285,P2RX3,9555,associate
choline,CP00000285,p2rx7,48698,associate
choline,CP00000285,LOC103139896,48698,associate
choline,CP00000285,P2ry14,885580,associate
choline,CP00000285,P2RY2,9555,associate
choline,CP00000285,P2RY6,9606,associate
choline,CP00000285,p3h3,105023,associate
choline,CP00000285,P4HA2,60711,associate
choline,CP00000285,PA2G4,9606,associate
choline,CP00000285,PABPC1,9606,associate
choline,CP00000285,tmem206,48698,associate
choline,CP00000285,pacrg,105023,associate
choline,CP00000285,PAFAH2,9555,associate
choline,CP00000285,Paics,885580,associate
choline,CP00000285,PAK1,9606,associate
choline,CP00000285,PAK4,9606,associate
choline,CP00000285,palld,48698,associate
choline,CP00000285,PALM,9606,associate
choline,CP00000285,PAM,9233,associate
choline,CP00000285,PANK3,60711,associate
choline,CP00000285,PANX1,9606,associate
choline,CP00000285,PAPSS2,60711,associate
choline,CP00000285,PAQR9,60711,associate
choline,CP00000285,PARL,60711,associate
choline,CP00000285,parn,48698,associate
choline,CP00000285,Parp11,885580,associate
choline,CP00000285,PARP8,188379,associate
choline,CP00000285,PARVA,8496,associate
choline,CP00000285,pask,48698,associate
choline,CP00000285,patl1,48698,associate
choline,CP00000285,PAWR,60711,associate
choline,CP00000285,PAX2,9555,associate
choline,CP00000285,PAX3,9555,associate
choline,CP00000285,PAX6,9555,associate
choline,CP00000285,PAX7,60711,associate
choline,CP00000285,pbk,48698,associate
choline,CP00000285,Pbx3,10181,associate
choline,CP00000285,pcbd1,48698,associate
choline,CP00000285,Pcbp1,885580,associate
choline,CP00000285,pcbp2,48698,associate
choline,CP00000285,pcca,48698,associate
choline,CP00000285,PCDH10,9555,associate
choline,CP00000285,Pcdh7,10090,associate
choline,CP00000285,PCDHA7,9031,associate
choline,CP00000285,Pcdhac2,885580,associate
choline,CP00000285,Pcdhb17,10090,associate
choline,CP00000285,Pcdhb21,10116,associate
choline,CP00000285,Pcdhb22,10116,associate
choline,CP00000285,Pcdhb7,10090,associate
choline,CP00000285,Pcdhga11,10116,associate
choline,CP00000285,Pcdhgb8,10116,associate
choline,CP00000285,pcgf1,48698,associate
choline,CP00000285,PCK1,9233,associate
choline,CP00000285,pck2,48698,associate
choline,CP00000285,PCMT1,9555,associate
choline,CP00000285,PCMTD1,9606,associate
choline,CP00000285,pcnp,48698,associate
choline,CP00000285,Pcp4l1,10020,associate
choline,CP00000285,PCSK1N,9555,associate
choline,CP00000285,PCSK5,9031,associate
choline,CP00000285,PCSK6,8496,associate
choline,CP00000285,pctp,48698,associate
choline,CP00000285,Pdap1,885580,associate
choline,CP00000285,pdcd5,48698,associate
choline,CP00000285,PDE10A,100784,associate
choline,CP00000285,Pde1a,10020,associate
choline,CP00000285,PDE1B,9606,associate
choline,CP00000285,PDE4DIP,9606,associate
choline,CP00000285,PDGFA,9555,associate
choline,CP00000285,PDGFB,128390,associate
choline,CP00000285,pdgfc,48698,associate
choline,CP00000285,pdgfd,48698,associate
choline,CP00000285,Pdgfra,885580,associate
choline,CP00000285,PDGFRB,60711,associate
choline,CP00000285,pdhx,48698,associate
choline,CP00000285,Pdia3,885580,associate
choline,CP00000285,Pdia6,885580,associate
choline,CP00000285,PDK3,9244,associate
choline,CP00000285,Pdk4,885580,associate
choline,CP00000285,PDLIM3,100784,associate
choline,CP00000285,PDLIM7,57068,associate
choline,CP00000285,PDP1,9606,associate
choline,CP00000285,PDSS1,85066,associate
choline,CP00000285,PDX1,9555,associate
choline,CP00000285,PDXK,60711,associate
choline,CP00000285,PDZD4,60711,associate
choline,CP00000285,PDZRN3,9555,associate
choline,CP00000285,pea15,48698,associate
choline,CP00000285,PEBP1,9233,associate
choline,CP00000285,PECAM1,60711,associate
choline,CP00000285,Peli1,885580,associate
choline,CP00000285,PELI3,9606,associate
choline,CP00000285,PEMT,57412,associate
choline,CP00000285,PER3,9606,associate
choline,CP00000285,Pes1,885580,associate
choline,CP00000285,PEX11G,9555,associate
choline,CP00000285,pex12,48698,associate
choline,CP00000285,PF4,9913,associate
choline,CP00000285,PFDN4,100784,associate
choline,CP00000285,Pfkfb2,10181,associate
choline,CP00000285,Pfkfb4,885580,associate
choline,CP00000285,PFKP,9555,associate
choline,CP00000285,Pfn4,10029,associate
choline,CP00000285,pgam5,48698,associate
choline,CP00000285,Pgbd5,885580,associate
choline,CP00000285,PGC,60711,associate
choline,CP00000285,pgd,105023,associate
choline,CP00000285,PGF,9555,associate
choline,CP00000285,pgls,48698,associate
choline,CP00000285,PGLYRP1,9555,associate
choline,CP00000285,pgm2l1,48698,associate
choline,CP00000285,PGM3,54383,associate
choline,CP00000285,PGM5,240206,associate
choline,CP00000285,pgpep1,48698,associate
choline,CP00000285,phb,48698,associate
choline,CP00000285,Phb2,10181,associate
choline,CP00000285,PHC1,9233,associate
choline,CP00000285,PHC3,9544,associate
choline,CP00000285,Phf8,10029,associate
choline,CP00000285,PHGDH,55661,associate
choline,CP00000285,Phka1,885580,associate
choline,CP00000285,phlda3,48698,associate
choline,CP00000285,PHLDB1,9606,associate
choline,CP00000285,Phldb2,10020,associate
choline,CP00000285,phldb3,215358,associate
choline,CP00000285,PHPT1,9233,associate
choline,CP00000285,phtf2,48698,associate
choline,CP00000285,PIAS1,9555,associate
choline,CP00000285,pif1,48698,associate
choline,CP00000285,piga,48698,associate
choline,CP00000285,pigb,105023,associate
choline,CP00000285,PIGQ,9233,associate
choline,CP00000285,PIGW,9233,associate
choline,CP00000285,PIGY,9555,associate
choline,CP00000285,PIK3IP1,9606,associate
choline,CP00000285,PIK3R3,9555,associate
choline,CP00000285,pik3r5,48698,associate
choline,CP00000285,PIM1,9606,associate
choline,CP00000285,LOC104521514,279965,associate
choline,CP00000285,pip4k2b,48698,associate
choline,CP00000285,Pitpna,10181,associate
choline,CP00000285,Pitpnc1,10090,associate
choline,CP00000285,PITPNM1,9606,associate
choline,CP00000285,pitx2,48698,associate
choline,CP00000285,piwil2,244447,associate
choline,CP00000285,PKD2L2,60711,associate
choline,CP00000285,PKDREJ,60711,associate
choline,CP00000285,PKHD1,9365,associate
choline,CP00000285,PKIA,9606,associate
choline,CP00000285,PKIB,74533,associate
choline,CP00000285,PKIG,60711,associate
choline,CP00000285,LOC103136622,48698,associate
choline,CP00000285,PKM,9606,associate
choline,CP00000285,PKP1,9606,associate
choline,CP00000285,pla2g4a,48698,associate
choline,CP00000285,PLA2G5,9555,associate
choline,CP00000285,pla2g7,48698,associate
choline,CP00000285,Plac8,885580,associate
choline,CP00000285,PLAGL1,60711,associate
choline,CP00000285,plat,48698,associate
choline,CP00000285,PLAU,9606,associate
choline,CP00000285,plaur,48698,associate
choline,CP00000285,Plcb1,10181,associate
choline,CP00000285,Plcd1,885580,associate
choline,CP00000285,Plcd3,10020,associate
choline,CP00000285,plce1,48698,associate
choline,CP00000285,Plcg1,885580,associate
choline,CP00000285,Plek,885580,associate
choline,CP00000285,plek2,48698,associate
choline,CP00000285,PLEKHA1,9233,associate
choline,CP00000285,PLEKHA2,9606,associate
choline,CP00000285,plekha4,105023,associate
choline,CP00000285,plekhh1,48698,associate
choline,CP00000285,PLEKHH2,9233,associate
choline,CP00000285,PLG,60711,associate
choline,CP00000285,Plk1,885580,associate
choline,CP00000285,plod2,48698,associate
choline,CP00000285,LOC103129610,48698,associate
choline,CP00000285,PLP2,9606,associate
choline,CP00000285,plpbp,48698,associate
choline,CP00000285,plpp3,48698,associate
choline,CP00000285,PLSCR1,60711,associate
choline,CP00000285,Plscr4,885580,associate
choline,CP00000285,PLVAP,9555,associate
choline,CP00000285,plxdc2,48698,associate
choline,CP00000285,Plxna3,10181,associate
choline,CP00000285,PMAIP1,9555,associate
choline,CP00000285,PMF1,9555,associate
choline,CP00000285,LOC103156432,48698,associate
choline,CP00000285,PMP22,9233,associate
choline,CP00000285,Pnck,10020,associate
choline,CP00000285,PNKD,9606,associate
choline,CP00000285,pnpla2,48698,associate
choline,CP00000285,LOC103131758,48698,associate
choline,CP00000285,PNPLA8,9606,associate
choline,CP00000285,PNRC1,9555,associate
choline,CP00000285,podxl2,48698,associate
choline,CP00000285,POGZ,60711,associate
choline,CP00000285,pola1,48698,associate
choline,CP00000285,POLE2,60711,associate
choline,CP00000285,POLE3,9606,associate
choline,CP00000285,poli,48698,associate
choline,CP00000285,polr1a,48698,associate
choline,CP00000285,polr2a,48698,associate
choline,CP00000285,POLR2E,188344,associate
choline,CP00000285,polr3b,48698,associate
choline,CP00000285,polr3d,48698,associate
choline,CP00000285,Pomgnt1,885580,associate
choline,CP00000285,Popdc3,10116,associate
choline,CP00000285,postn,8090,associate
choline,CP00000285,Pot1b,10090,associate
choline,CP00000285,POU2F2,9555,associate
choline,CP00000285,pou3f1,48698,associate
choline,CP00000285,pou4f2,48698,associate
choline,CP00000285,Ppan,64838,associate
choline,CP00000285,PPARA,9555,associate
choline,CP00000285,PPARG,60711,associate
choline,CP00000285,PPARGC1A,9606,activate
choline,CP00000285,PPIF,9606,associate
choline,CP00000285,ppil4,48698,associate
choline,CP00000285,ppl,48698,associate
choline,CP00000285,PPM1A,9606,associate
choline,CP00000285,PPM1D,60711,associate
choline,CP00000285,PPM1L,100784,associate
choline,CP00000285,PPP1CA,9555,associate
choline,CP00000285,ppp1r10,48698,associate
choline,CP00000285,PPP1R14A,9555,associate
choline,CP00000285,PPP1R15B,9555,associate
choline,CP00000285,PPP1R16B,9233,associate
choline,CP00000285,ppp1r3c,48698,associate
choline,CP00000285,Ppp1r3f,885580,associate
choline,CP00000285,ppp1r9a,48698,associate
choline,CP00000285,PPP1R9B,60711,associate
choline,CP00000285,Ppp2ca,885580,associate
choline,CP00000285,PPP2R2C,60711,associate
choline,CP00000285,ppp2r5a,48698,associate
choline,CP00000285,PPP2R5E,54380,associate
choline,CP00000285,PPP3CC,9555,associate
choline,CP00000285,ppp4r1,48698,associate
choline,CP00000285,PPP6R3,9606,associate
choline,CP00000285,pprc1,48698,associate
choline,CP00000285,ppt1,48698,associate
choline,CP00000285,PRAME,9606,associate
choline,CP00000285,PRDM1,100784,associate
choline,CP00000285,PRDM12,9555,associate
choline,CP00000285,PRDM13,9555,associate
choline,CP00000285,Prdm16,10116,associate
choline,CP00000285,PRDM5,100784,associate
choline,CP00000285,prdx5,48698,associate
choline,CP00000285,prex2,48698,associate
choline,CP00000285,PRICKLE1,9606,associate
choline,CP00000285,PRKAB2,9233,associate
choline,CP00000285,PRKAG1,9606,associate
choline,CP00000285,PRKAG2,9606,associate
choline,CP00000285,PRKAR2A,9606,associate
choline,CP00000285,PRKCB,60711,associate
choline,CP00000285,PRKRIP1,9606,associate
choline,CP00000285,LOC103130280,48698,associate
choline,CP00000285,prmt2,48698,associate
choline,CP00000285,PRMT5,9555,associate
choline,CP00000285,PROCR,55661,associate
choline,CP00000285,PROK1,9606,associate
choline,CP00000285,Prok2,10020,associate
choline,CP00000285,PROM1,9615,associate
choline,CP00000285,PRPF4B,9606,associate
choline,CP00000285,prpf8,48698,associate
choline,CP00000285,Prps1l3,10090,associate
choline,CP00000285,Prr15,885580,associate
choline,CP00000285,PRR15L,60711,associate
choline,CP00000285,PRRX1,9986,associate
choline,CP00000285,prrx2,7918,associate
choline,CP00000285,Prrxl1,10090,associate
choline,CP00000285,LOC103145225,48698,associate
choline,CP00000285,prss23,48698,associate
choline,CP00000285,Prss29,10116,associate
choline,CP00000285,PRSS36,60711,associate
choline,CP00000285,PRSS8,60711,associate
choline,CP00000285,PRTG,8496,associate
choline,CP00000285,Prtn3,10090,associate
choline,CP00000285,PSAT1,9606,associate
choline,CP00000285,Psd4,10020,associate
choline,CP00000285,Psma4,64838,associate
choline,CP00000285,PSMB7,100784,associate
choline,CP00000285,PSMC3IP,9555,associate
choline,CP00000285,psmc4,48698,associate
choline,CP00000285,psmc5,48698,associate
choline,CP00000285,psmd3,48698,associate
choline,CP00000285,PSMG3,9606,associate
choline,CP00000285,PSRC1,9606,associate
choline,CP00000285,PSTPIP1,60711,associate
choline,CP00000285,pstpip2,48698,associate
choline,CP00000285,Ptafr,885580,associate
choline,CP00000285,ptar1,48698,associate
choline,CP00000285,PTBP1,60711,associate
choline,CP00000285,PTBP3,9606,associate
choline,CP00000285,ptch1,48698,associate
choline,CP00000285,ptch2,48698,associate
choline,CP00000285,PTEN,9597,associate
choline,CP00000285,ptf1a,48698,associate
choline,CP00000285,PTGER3,9244,associate
choline,CP00000285,PTGER4,9555,associate
choline,CP00000285,ptgfrn,48698,associate
choline,CP00000285,ptgir,48698,associate
choline,CP00000285,ptgr2,48698,associate
choline,CP00000285,PTGS2,100784,associate
choline,CP00000285,PTH2,60711,associate
choline,CP00000285,PTK2B,8496,associate
choline,CP00000285,Ptma,10181,associate
choline,CP00000285,PTP4A3,60711,associate
choline,CP00000285,ptpn13,48698,associate
choline,CP00000285,PTPN14,9233,associate
choline,CP00000285,LOC103132060,48698,associate
choline,CP00000285,PTPN23,60711,associate
choline,CP00000285,PTPN3,55661,associate
choline,CP00000285,PTPN7,9606,associate
choline,CP00000285,PTPRCAP,9365,associate
choline,CP00000285,PTPRD,8496,associate
choline,CP00000285,ptpre,48698,associate
choline,CP00000285,PTPRF,9365,associate
choline,CP00000285,PTPRK,9555,associate
choline,CP00000285,PTPRM,9031,associate
choline,CP00000285,PTPRN,60711,associate
choline,CP00000285,PTPRO,9606,associate
choline,CP00000285,PTPRS,9606,associate
choline,CP00000285,PTPRU,60711,associate
choline,CP00000285,ptrh1,48698,associate
choline,CP00000285,PURG,9555,associate
choline,CP00000285,Pus10,10029,associate
choline,CP00000285,PUS3,9606,associate
choline,CP00000285,pxmp2,48698,associate
choline,CP00000285,Pycard,885580,associate
choline,CP00000285,PYCR1,9606,associate
choline,CP00000285,PYGB,55661,associate
choline,CP00000285,PYGO1,9555,associate
choline,CP00000285,pzp,8364,associate
choline,CP00000285,QPCT,9555,associate
choline,CP00000285,QSOX1,9601,associate
choline,CP00000285,rab11fip3,48698,associate
choline,CP00000285,RAB11FIP5,60711,associate
choline,CP00000285,rab12,48698,associate
choline,CP00000285,RAB14,9606,associate
choline,CP00000285,rab15,48698,associate
choline,CP00000285,Rab19,885580,associate
choline,CP00000285,Rab1a,27457,associate
choline,CP00000285,Rab25,885580,associate
choline,CP00000285,RAB27B,9233,associate
choline,CP00000285,RAB28,100784,associate
choline,CP00000285,RAB31,57412,associate
choline,CP00000285,Rab39,10090,associate
choline,CP00000285,RAB43,57412,associate
choline,CP00000285,RAB5B,9606,associate
choline,CP00000285,rab8b,48698,associate
choline,CP00000285,Rabgap1l,10181,associate
choline,CP00000285,RAC2,9606,associate
choline,CP00000285,RAD23B,175836,associate
choline,CP00000285,RAD51,9233,associate
choline,CP00000285,RAD51AP1,9555,associate
choline,CP00000285,RAD9B,9606,associate
choline,CP00000285,RAF1,9233,activate
choline,CP00000285,ralgds,48698,associate
choline,CP00000285,Ramp1,10090,associate
choline,CP00000285,RAMP2,9606,associate
choline,CP00000285,ranbp2,48698,associate
choline,CP00000285,Ranbp6,885580,associate
choline,CP00000285,RAP1GAP2,9555,associate
choline,CP00000285,Rap2b,885580,associate
choline,CP00000285,RAP2C,9606,associate
choline,CP00000285,RAPGEF5,36300,associate
choline,CP00000285,RARA,60711,associate
choline,CP00000285,Rasa2,885580,associate
choline,CP00000285,rasa4,7955,associate
choline,CP00000285,rasal1,48698,associate
choline,CP00000285,rasd1,48698,associate
choline,CP00000285,RASEF,9555,associate
choline,CP00000285,RASGRP2,9555,associate
choline,CP00000285,LOC104934641,215358,associate
choline,CP00000285,Rasl11a,10029,associate
choline,CP00000285,RASL11B,118200,associate
choline,CP00000285,RASSF2,8897,associate
choline,CP00000285,RASSF3,60711,associate
choline,CP00000285,RASSF4,9555,associate
choline,CP00000285,RASSF5,9555,associate
choline,CP00000285,LOC103147596,48698,associate
choline,CP00000285,Rbbp4,885580,associate
choline,CP00000285,Rbm13,7227,associate
choline,CP00000285,RBM14,9606,associate
choline,CP00000285,RBM15,9555,associate
choline,CP00000285,rbm19,48698,associate
choline,CP00000285,RBM3,9606,associate
choline,CP00000285,RBM6,9365,associate
choline,CP00000285,rbms1,48698,associate
choline,CP00000285,RBMS3,9244,associate
choline,CP00000285,rbmx,48698,associate
choline,CP00000285,rbmx2,48698,associate
choline,CP00000285,RBP1,187382,associate
choline,CP00000285,rbp4,48698,associate
choline,CP00000285,Rcan1,885580,associate
choline,CP00000285,RCAN2,9233,associate
choline,CP00000285,RCAN3,9606,associate
choline,CP00000285,LOC103152057,48698,associate
choline,CP00000285,rcc1,48698,associate
choline,CP00000285,rchy1,48698,associate
choline,CP00000285,rcn2,48698,associate
choline,CP00000285,RDH10,9606,associate
choline,CP00000285,LOC103135555,48698,associate
choline,CP00000285,LOC103152299,48698,associate
choline,CP00000285,RELA,9606,associate
choline,CP00000285,RELT,9606,associate
choline,CP00000285,Ren1,10090,associate
choline,CP00000285,RERG,9606,associate
choline,CP00000285,RETN,9940,associate
choline,CP00000285,Retnlg,10116,associate
choline,CP00000285,RFX1,9555,associate
choline,CP00000285,RFX2,9233,associate
choline,CP00000285,rfx4,48698,associate
choline,CP00000285,RGL2,9606,associate
choline,CP00000285,RGMB,60711,associate
choline,CP00000285,Rgs1,885580,associate
choline,CP00000285,Rgs10,10181,associate
choline,CP00000285,Rgs14,885580,associate
choline,CP00000285,RGS17,9233,associate
choline,CP00000285,RGS18,9555,associate
choline,CP00000285,RGS19,60711,associate
choline,CP00000285,RGS2,9606,associate
choline,CP00000285,LOC103153674,48698,associate
choline,CP00000285,RHEB,9606,associate
choline,CP00000285,rhebl1,48698,associate
choline,CP00000285,rhobtb2,48698,associate
choline,CP00000285,RHOC,55661,associate
choline,CP00000285,RHOH,9233,associate
choline,CP00000285,RHOJ,9606,associate
choline,CP00000285,RHOT1,8496,associate
choline,CP00000285,LOC103130170,48698,associate
choline,CP00000285,RIMS4,9555,associate
choline,CP00000285,RIN1,9555,associate
choline,CP00000285,RIN2,60711,associate
choline,CP00000285,LOC103154214,48698,associate
choline,CP00000285,rint1,48698,associate
choline,CP00000285,ripk4,48698,associate
choline,CP00000285,RIPPLY2,9555,associate
choline,CP00000285,RIPPLY3,8496,associate
choline,CP00000285,RLIM,9233,associate
